NZ_CP010816.1	Protein Homology	CDS	6527	7957	.	-	0	ID=cds-WP_001112563.1;Parent=gene-SR36_RS00040;Dbxref=Genbank:WP_001112563.1;Name=WP_001112563.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414548.1;product=sodium:alanine symporter family protein;protein_id=WP_001112563.1;transl_table=11	3
NZ_CP010816.1	RefSeq	gene	8236	9189	.	+	.	ID=gene-SR36_RS00045;Name=SR36_RS00045;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00045;old_locus_tag=SR36_00045	315
NZ_CP010816.1	Protein Homology	CDS	8236	9189	.	+	0	ID=cds-WP_000130189.1;Parent=gene-SR36_RS00045;Dbxref=Genbank:WP_000130189.1;Name=WP_000130189.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308035.1;product=transaldolase;protein_id=WP_000130189.1;transl_table=11	315
NZ_CP010816.1	RefSeq	gene	9304	9891	.	+	.	ID=gene-SR36_RS00050;Name=SR36_RS00050;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00050;old_locus_tag=SR36_00050	26
NZ_CP010816.1	Protein Homology	CDS	9304	9891	.	+	0	ID=cds-WP_001094682.1;Parent=gene-SR36_RS00050;Dbxref=Genbank:WP_001094682.1;Name=WP_001094682.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308036.1;product=molybdopterin adenylyltransferase;protein_id=WP_001094682.1;transl_table=11	26
NZ_CP010816.1	RefSeq	gene	9926	10492	.	-	.	ID=gene-SR36_RS00055;Name=SR36_RS00055;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00055;old_locus_tag=SR36_00055	25
NZ_CP010816.1	Protein Homology	CDS	9926	10492	.	-	0	ID=cds-WP_000528538.1;Parent=gene-SR36_RS00055;Dbxref=Genbank:WP_000528538.1;Name=WP_000528538.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308037.1;product=succinate-acetate/proton symporter SatP;protein_id=WP_000528538.1;transl_table=11	25
NZ_CP010816.1	RefSeq	gene	10641	11354	.	-	.	ID=gene-SR36_RS00060;Name=SR36_RS00060;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00060;old_locus_tag=SR36_00060	3
NZ_CP010816.1	Protein Homology	CDS	10641	11354	.	-	0	ID=cds-WP_001102353.1;Parent=gene-SR36_RS00060;Dbxref=Genbank:WP_001102353.1;Name=WP_001102353.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414552.1;product=acidic protein MsyB;protein_id=WP_001102353.1;transl_table=11	3
NZ_CP010816.1	RefSeq	gene	11380	11784	.	-	.	ID=gene-SR36_RS00065;Name=SR36_RS00065;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00065;old_locus_tag=SR36_00065	2
NZ_CP010816.1	Protein Homology	CDS	11380	11784	.	-	0	ID=cds-WP_000843568.1;Parent=gene-SR36_RS00065;Dbxref=Genbank:WP_000843568.1;Name=WP_000843568.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308040.1;product=DUF2541 domain-containing protein;protein_id=WP_000843568.1;transl_table=11	2
NZ_CP010816.1	RefSeq	gene	12161	14077	.	+	.	ID=gene-SR36_RS00070;Name=SR36_RS00070;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00070;old_locus_tag=SR36_00070	463
NZ_CP010816.1	Protein Homology	CDS	12161	14077	.	+	0	ID=cds-WP_000516135.1;Parent=gene-SR36_RS00070;Dbxref=Genbank:WP_000516135.1;Name=WP_000516135.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001737966.1;product=molecular chaperone DnaK;protein_id=WP_000516135.1;transl_table=11	463
NZ_CP010816.1	RefSeq	gene	14166	15296	.	+	.	ID=gene-SR36_RS00075;Name=SR36_RS00075;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00075;old_locus_tag=SR36_00075	60
NZ_CP010816.1	Protein Homology	CDS	14166	15296	.	+	0	ID=cds-WP_001118446.1;Parent=gene-SR36_RS00075;Dbxref=Genbank:WP_001118446.1;Name=WP_001118446.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308042.1;product=molecular chaperone DnaJ;protein_id=WP_001118446.1;transl_table=11	60
NZ_CP010816.1	RefSeq	gene	15443	16555	.	+	.	ID=gene-SR36_RS00080;Name=SR36_RS00080;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00080;old_locus_tag=SR36_00080	91
NZ_CP010816.1	Protein Homology	CDS	15443	16555	.	+	0	ID=cds-WP_001300563.1;Parent=gene-SR36_RS00080;Dbxref=Genbank:WP_001300563.1;Name=WP_001300563.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414557.1;product=IS4-like element IS421 family transposase;protein_id=WP_001300563.1;transl_table=11	91
NZ_CP010816.1	RefSeq	gene	16749	16958	.	-	.	ID=gene-SR36_RS00085;Name=SR36_RS00085;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00085;old_locus_tag=SR36_00085	2
NZ_CP010816.1	Protein Homology	CDS	16749	16958	.	-	0	ID=cds-WP_000935262.1;Parent=gene-SR36_RS00085;Dbxref=Genbank:WP_000935262.1;Name=WP_000935262.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414559.1;product=type I toxin-antitoxin system hok family toxin;protein_id=WP_000935262.1;transl_table=11	2
NZ_CP010816.1	RefSeq	gene	17488	18654	.	+	.	ID=gene-SR36_RS00090;Name=SR36_RS00090;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00090;old_locus_tag=SR36_00090	19
NZ_CP010816.1	Protein Homology	CDS	17488	18654	.	+	0	ID=cds-WP_000681360.1;Parent=gene-SR36_RS00090;Dbxref=Genbank:WP_000681360.1;Name=WP_000681360.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:YP_002410795.1;product=Na+/H+ antiporter NhaA;protein_id=WP_000681360.1;transl_table=11	19
NZ_CP010816.1	RefSeq	gene	18714	19619	.	+	.	ID=gene-SR36_RS00095;Name=SR36_RS00095;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00095;old_locus_tag=SR36_00095	26
NZ_CP010816.1	Protein Homology	CDS	18714	19619	.	+	0	ID=cds-WP_000062888.1;Parent=gene-SR36_RS00095;Dbxref=Genbank:WP_000062888.1;Name=WP_000062888.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:YP_002410796.1;product=transcriptional activator NhaR;protein_id=WP_000062888.1;transl_table=11	26
NZ_CP010816.1	RefSeq	gene	19658	20617	.	-	.	ID=gene-SR36_RS00100;Name=SR36_RS00100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00100;old_locus_tag=SR36_00100	7
NZ_CP010816.1	Protein Homology	CDS	19658	20617	.	-	0	ID=cds-WP_000871665.1;Parent=gene-SR36_RS00100;Dbxref=Genbank:WP_000871665.1;Name=WP_000871665.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:YP_002410797.1;product=hypothetical protein;protein_id=WP_000871665.1;transl_table=11	7
NZ_CP010816.1	RefSeq	gene	20630	21955	.	-	.	ID=gene-SR36_RS00105;Name=SR36_RS00105;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00105;old_locus_tag=SR36_00105	2
NZ_CP010816.1	Protein Homology	CDS	20630	21955	.	-	0	ID=cds-WP_077248944.1;Parent=gene-SR36_RS00105;Dbxref=Genbank:WP_077248944.1;Name=WP_077248944.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000122054.1;product=fimbrial protein;protein_id=WP_077248944.1;transl_table=11	2
NZ_CP010816.1	RefSeq	gene	22208	23296	.	-	.	ID=gene-SR36_RS00110;Name=SR36_RS00110;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00110;old_locus_tag=SR36_00110	7
NZ_CP010816.1	Protein Homology	CDS	22208	23296	.	-	0	ID=cds-WP_041031660.1;Parent=gene-SR36_RS00110;Dbxref=Genbank:WP_041031660.1;Name=WP_041031660.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001442667.1;product=hypothetical protein;protein_id=WP_041031660.1;transl_table=11	7
NZ_CP010816.1	RefSeq	pseudogene	23282	23389	.	+	.	ID=gene-SR36_RS24270;Name=SR36_RS24270;gbkey=Gene;gene_biotype=pseudogene;locus_tag=SR36_RS24270;partial=true;pseudo=true;start_range=.,23282	0
NZ_CP010816.1	Protein Homology	CDS	23282	23389	.	+	0	ID=cds-SR36_RS24270;Parent=gene-SR36_RS24270;Note=internal stop%3B incomplete%3B partial in the middle of a contig%3B missing start;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004200378.1;partial=true;product=glycosyl transferase;pseudo=true;start_range=.,23282;transl_table=11	0
NZ_CP010816.1	RefSeq	pseudogene	23346	24043	.	+	.	ID=gene-SR36_RS00120;Name=SR36_RS00120;gbkey=Gene;gene_biotype=pseudogene;locus_tag=SR36_RS00120;old_locus_tag=SR36_00120;pseudo=true	0
NZ_CP010816.1	Protein Homology	CDS	23346	24043	.	+	0	ID=cds-SR36_RS00120;Parent=gene-SR36_RS00120;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1;product=IS1 family transposase;pseudo=true;transl_table=11	0
NZ_CP010816.1	RefSeq	pseudogene	24058	24404	.	-	.	ID=gene-SR36_RS00125;Name=SR36_RS00125;gbkey=Gene;gene_biotype=pseudogene;locus_tag=SR36_RS00125;old_locus_tag=SR36_00125;partial=true;pseudo=true;start_range=.,24058	0
NZ_CP010816.1	Protein Homology	CDS	24058	24404	.	-	0	ID=cds-SR36_RS00125;Parent=gene-SR36_RS00125;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000181240.1;partial=true;product=type III effector;pseudo=true;start_range=.,24058;transl_table=11	0
NZ_CP010816.1	RefSeq	gene	24887	25150	.	-	.	ID=gene-SR36_RS00130;Name=SR36_RS00130;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00130;old_locus_tag=SR36_00130	520
NZ_CP010816.1	Protein Homology	CDS	24887	25150	.	-	0	ID=cds-WP_001274021.1;Parent=gene-SR36_RS00130;Dbxref=Genbank:WP_001274021.1;Name=WP_001274021.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006117633.1;product=30S ribosomal protein S20;protein_id=WP_001274021.1;transl_table=11	520
NZ_CP010816.1	RefSeq	gene	25253	25471	.	+	.	ID=gene-SR36_RS00135;Name=SR36_RS00135;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00135;old_locus_tag=SR36_00135	1
NZ_CP010816.1	Protein Homology	CDS	25253	25471	.	+	0	ID=cds-WP_001300728.1;Parent=gene-SR36_RS00135;Dbxref=Genbank:WP_001300728.1;Name=WP_001300728.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414565.1;product=DUF2575 domain-containing protein;protein_id=WP_001300728.1;transl_table=11	1
NZ_CP010816.1	RefSeq	gene	25479	26420	.	+	.	ID=gene-SR36_RS00140;Name=SR36_RS00140;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00140;old_locus_tag=SR36_00140	37
NZ_CP010816.1	Protein Homology	CDS	25479	26420	.	+	0	ID=cds-WP_000767337.1;Parent=gene-SR36_RS00140;Dbxref=Genbank:WP_000767337.1;Name=WP_000767337.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308055.1;product=bifunctional riboflavin kinase/FAD synthetase;protein_id=WP_000767337.1;transl_table=11	37
NZ_CP010816.1	RefSeq	gene	26463	29279	.	+	.	ID=gene-SR36_RS00145;Name=SR36_RS00145;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00145;old_locus_tag=SR36_00145	162
NZ_CP010816.1	Protein Homology	CDS	26463	29279	.	+	0	ID=cds-WP_001286879.1;Parent=gene-SR36_RS00145;Dbxref=Genbank:WP_001286879.1;Name=WP_001286879.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005124083.1;product=isoleucine--tRNA ligase;protein_id=WP_001286879.1;transl_table=11	162
NZ_CP010816.1	RefSeq	gene	29279	29773	.	+	.	ID=gene-SR36_RS00150;Name=SR36_RS00150;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00150;old_locus_tag=SR36_00150	47
NZ_CP010816.1	Protein Homology	CDS	29279	29773	.	+	0	ID=cds-WP_000083375.1;Parent=gene-SR36_RS00150;Dbxref=Genbank:WP_000083375.1;Name=WP_000083375.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:YP_002410806.1;product=lipoprotein signal peptidase;protein_id=WP_000083375.1;transl_table=11	47
NZ_CP010816.1	RefSeq	gene	29898	30347	.	+	.	ID=gene-SR36_RS00155;Name=SR36_RS00155;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00155;old_locus_tag=SR36_00155	12
NZ_CP010816.1	Protein Homology	CDS	29898	30347	.	+	0	ID=cds-WP_000004655.1;Parent=gene-SR36_RS00155;Dbxref=Genbank:WP_000004655.1;Name=WP_000004655.1;Note=rotamase%3B accelerates isomerization of the peptidyl prolyl bond%2C involved in the folding of proteases;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308058.1;product=peptidyl-prolyl cis-trans isomerase;protein_id=WP_000004655.1;transl_table=11	12
NZ_CP010816.1	RefSeq	gene	30349	31299	.	+	.	ID=gene-SR36_RS00160;Name=SR36_RS00160;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00160;old_locus_tag=SR36_00160	24
NZ_CP010816.1	Protein Homology	CDS	30349	31299	.	+	0	ID=cds-WP_001166395.1;Parent=gene-SR36_RS00160;Dbxref=Genbank:WP_001166395.1;Name=WP_001166395.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005124087.1;product=4-hydroxy-3-methylbut-2-enyl diphosphate reductase;protein_id=WP_001166395.1;transl_table=11	24
NZ_CP010816.1	RefSeq	gene	31365	32279	.	+	.	ID=gene-SR36_RS00165;Name=SR36_RS00165;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00165;old_locus_tag=SR36_00165	4
NZ_CP010816.1	Protein Homology	CDS	31365	32279	.	+	0	ID=cds-WP_001239155.1;Parent=gene-SR36_RS00165;Dbxref=Genbank:WP_001239155.1;Name=WP_001239155.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:YP_002410809.1;product=ribonucleoside hydrolase RihC;protein_id=WP_001239155.1;transl_table=11	4
NZ_CP010816.1	RefSeq	gene	32446	33267	.	+	.	ID=gene-SR36_RS00170;Name=SR36_RS00170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00170;old_locus_tag=SR36_00170	8
NZ_CP010816.1	Protein Homology	CDS	32446	33267	.	+	0	ID=cds-WP_000543586.1;Parent=gene-SR36_RS00170;Dbxref=Genbank:WP_000543586.1;Name=WP_000543586.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308061.1;product=4-hydroxy-tetrahydrodipicolinate reductase;protein_id=WP_000543586.1;transl_table=11	8
NZ_CP010816.1	RefSeq	pseudogene	33358	33570	.	+	.	ID=gene-SR36_RS24275;Name=SR36_RS24275;gbkey=Gene;gene_biotype=pseudogene;locus_tag=SR36_RS24275;pseudo=true	0
NZ_CP010816.1	Protein Homology	CDS	33358	33570	.	+	0	ID=cds-SR36_RS24275;Parent=gene-SR36_RS24275;Note=internal stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001333266.1;product=hypothetical protein;pseudo=true;transl_table=11	0
NZ_CP010816.1	RefSeq	gene	33723	34871	.	+	.	ID=gene-SR36_RS00185;Name=SR36_RS00185;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00185;old_locus_tag=SR36_00185	41
NZ_CP010816.1	Protein Homology	CDS	33723	34871	.	+	0	ID=cds-WP_000597260.1;Parent=gene-SR36_RS00185;Dbxref=Genbank:WP_000597260.1;Name=WP_000597260.1;Note=catalyzes production of carbamoyl phosphate from bicarbonate and glutamine in pyrimidine and arginine biosynthesis pathways%3B forms an octamer composed of four CarAB dimers;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308062.1;product=carbamoyl-phosphate synthase small subunit;protein_id=WP_000597260.1;transl_table=11	41
NZ_CP010816.1	RefSeq	gene	34889	38110	.	+	.	ID=gene-SR36_RS00190;Name=carB;gbkey=Gene;gene=carB;gene_biotype=protein_coding;locus_tag=SR36_RS00190;old_locus_tag=SR36_00190	135
NZ_CP010816.1	Protein Homology	CDS	34889	38110	.	+	0	ID=cds-WP_001126376.1;Parent=gene-SR36_RS00190;Dbxref=Genbank:WP_001126376.1;Name=WP_001126376.1;Note=four CarB-CarA dimers form the carbamoyl phosphate synthetase holoenzyme that catalyzes the production of carbamoyl phosphate%3B CarB is responsible for the amidotransferase activity;gbkey=CDS;gene=carB;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308063.1;product=carbamoyl phosphate synthase large subunit;protein_id=WP_001126376.1;transl_table=11	135
NZ_CP010816.1	RefSeq	gene	38158	38337	.	-	.	ID=gene-SR36_RS00195;Name=SR36_RS00195;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00195;old_locus_tag=SR36_00195	1
NZ_CP010816.1	Protein Homology	CDS	38158	38337	.	-	0	ID=cds-WP_000196533.1;Parent=gene-SR36_RS00195;Dbxref=Genbank:WP_000196533.1;Name=WP_000196533.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000196509.1;product=hypothetical protein;protein_id=WP_000196533.1;transl_table=11	1
NZ_CP010816.1	RefSeq	gene	38372	38767	.	+	.	ID=gene-SR36_RS00200;Name=SR36_RS00200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00200;old_locus_tag=SR36_00200	3
NZ_CP010816.1	Protein Homology	CDS	38372	38767	.	+	0	ID=cds-WP_000333125.1;Parent=gene-SR36_RS00200;Dbxref=Genbank:WP_000333125.1;Name=WP_000333125.1;Note=regulator of carnitine metabolism%3B induces the caiTABCDE and fixABCX operons;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414576.4;product=transcriptional activatory protein CaiF;protein_id=WP_000333125.1;transl_table=11	3
NZ_CP010816.1	RefSeq	gene	38976	39566	.	-	.	ID=gene-SR36_RS00205;Name=SR36_RS00205;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00205;old_locus_tag=SR36_00205	2
NZ_CP010816.1	Protein Homology	CDS	38976	39566	.	-	0	ID=cds-WP_000122886.1;Parent=gene-SR36_RS00205;Dbxref=Genbank:WP_000122886.1;Name=WP_000122886.1;Note=involved in the synthesis of a cofactor required for carnitine dehydratase and carnitine racemase activities;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:YP_002410815.1;product=carnitine operon protein CaiE;protein_id=WP_000122886.1;transl_table=11	2
NZ_CP010816.1	RefSeq	gene	39572	40357	.	-	.	ID=gene-SR36_RS00210;Name=SR36_RS00210;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00210;old_locus_tag=SR36_00210	1
NZ_CP010816.1	Protein Homology	CDS	39572	40357	.	-	0	ID=cds-WP_001295419.1;Parent=gene-SR36_RS00210;Dbxref=Genbank:WP_001295419.1;Name=WP_001295419.1;Note=catalyzes the dehydration of L-carnitinyl-CoA to crotonobetainyl-CoA;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414578.2;product=carnitinyl-CoA dehydratase;protein_id=WP_001295419.1;transl_table=11	1
NZ_CP010816.1	RefSeq	gene	40466	42019	.	-	.	ID=gene-SR36_RS00215;Name=SR36_RS00215;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00215;old_locus_tag=SR36_00215	2
NZ_CP010816.1	Protein Homology	CDS	40466	42019	.	-	0	ID=cds-WP_000351506.1;Parent=gene-SR36_RS00215;Dbxref=Genbank:WP_000351506.1;Name=WP_000351506.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308067.2;product=crotonobetaine/carnitine-CoA ligase;protein_id=WP_000351506.1;transl_table=11	2
NZ_CP010816.1	RefSeq	pseudogene	42093	43309	.	-	.	ID=gene-SR36_RS00220;Name=SR36_RS00220;gbkey=Gene;gene_biotype=pseudogene;locus_tag=SR36_RS00220;pseudo=true	1
NZ_CP010816.1	Protein Homology	CDS	42093	43309	.	-	0	ID=cds-SR36_RS00220;Parent=gene-SR36_RS00220;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_308068.1;product=L-carnitine CoA-transferase;pseudo=true;transl_table=11	1
NZ_CP010816.1	RefSeq	gene	43438	44580	.	-	.	ID=gene-SR36_RS00225;Name=SR36_RS00225;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00225;old_locus_tag=SR36_00225	2
NZ_CP010816.1	Protein Homology	CDS	43438	44580	.	-	0	ID=cds-WP_000347117.1;Parent=gene-SR36_RS00225;Dbxref=Genbank:WP_000347117.1;Name=WP_000347117.1;Note=catalyzes the reduction of crotonobetainyl-CoA to gamma-butyrobetainyl-CoA;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005124373.1;product=crotonobetainyl-CoA dehydrogenase;protein_id=WP_000347117.1;transl_table=11	2
NZ_CP010816.1	RefSeq	gene	44611	46125	.	-	.	ID=gene-SR36_RS00230;Name=SR36_RS00230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00230;old_locus_tag=SR36_00230	1
NZ_CP010816.1	Protein Homology	CDS	44611	46125	.	-	0	ID=cds-WP_000787118.1;Parent=gene-SR36_RS00230;Dbxref=Genbank:WP_000787118.1;Name=WP_000787118.1;Note=catalyzes the exchange of L-carnitine for gamma-butyrobetaine in carnitine metabolism;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414582.1;product=L-carnitine/gamma-butyrobetaine antiporter;protein_id=WP_000787118.1;transl_table=11	1
NZ_CP010816.1	RefSeq	gene	46599	47369	.	+	.	ID=gene-SR36_RS00235;Name=SR36_RS00235;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00235;old_locus_tag=SR36_00235	2
NZ_CP010816.1	Protein Homology	CDS	46599	47369	.	+	0	ID=cds-WP_000692204.1;Parent=gene-SR36_RS00235;Dbxref=Genbank:WP_000692204.1;Name=WP_000692204.1;Note=required for anaerobic carnitine reduction%2C may act to transfer electrons to crotonobetaine reductase;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414583.2;product=protein FixA;protein_id=WP_000692204.1;transl_table=11	2
NZ_CP010816.1	RefSeq	gene	47384	48325	.	+	.	ID=gene-SR36_RS00240;Name=SR36_RS00240;gbkey=Gene;gene_biotype=protein_coding;locus_tag=SR36_RS00240;old_locus_tag=SR36_00240	0
NZ_CP010816.1	Protein Homology	CDS	47384	48325	.	+	0	ID=cds-WP_001091499.1;Parent=gene-SR36_RS00240;Dbxref=Genbank:WP_001091499.1;Name=WP_001091499.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_414584.1;product=protein FixB;protein_id=WP_001091499.1;transl_table=11	0
